date,open,high,low,close,volume,market cap,average
2017-02-04,0.13,0.15,0.13,0.14,10217,6719250,0.14
2017-02-05,0.14,0.14,0.13,0.13,2685,6797200,0.14
2017-02-06,0.13,0.14,0.13,0.13,10498,6585850,0.13
2017-02-07,0.13,0.14,0.13,0.13,5302,6348600,0.13
2017-02-08,0.13,0.13,0.12,0.13,8268,6662200,0.13
2017-02-09,0.13,0.13,0.12,0.13,10870,6484200,0.13
2017-02-10,0.13,0.13,0.12,0.13,2605,6377000,0.12
2017-02-11,0.13,0.13,0.12,0.13,743,6289400,0.12
2017-02-12,0.13,0.14,0.12,0.12,3330,6274650,0.13
2017-02-13,0.12,0.14,0.12,0.12,6977,6076500,0.13
2017-02-14,0.12,0.12,0.11,0.12,6788,5916950,0.12
2017-02-15,0.12,0.12,0.11,0.11,5690,5837200,0.12
2017-02-16,0.11,0.13,0.11,0.13,10795,5636950,0.12
2017-02-17,0.13,0.13,0.12,0.12,28259,6298600,0.12
2017-02-18,0.12,0.13,0.12,0.12,13458,6145050,0.12
2017-02-19,0.12,0.12,0.12,0.12,4321,6226100,0.12
2017-02-20,0.12,0.13,0.12,0.12,10971,6150050,0.12
2017-02-21,0.12,0.13,0.11,0.12,14370,6070000,0.12
2017-02-22,0.12,0.12,0.12,0.12,6903,6225750,0.12
2017-02-23,0.12,0.12,0.11,0.12,6304,6097900,0.12
2017-02-24,0.12,0.14,0.09,0.12,17386,5962150,0.11
2017-02-25,0.12,0.12,0.11,0.11,9339,6043200,0.12
2017-02-26,0.11,0.12,0.10,0.11,8433,5727650,0.11
2017-02-27,0.12,0.12,0.11,0.12,8960,5761700,0.11
2017-02-28,0.12,0.12,0.11,0.12,19659,5772100,0.12
2017-03-01,0.12,0.14,0.11,0.14,12914,5872750,0.12
2017-03-02,0.14,0.14,0.12,0.12,8963,6770400,0.13
2017-03-03,0.12,0.12,0.12,0.12,9499,5963600,0.12
2017-03-04,0.12,0.13,0.12,0.12,6235,6130100,0.12
2017-03-05,0.12,0.12,0.12,0.12,4192,5991050,0.12
2017-03-06,0.12,0.12,0.12,0.12,10659,6089100,0.12
2017-03-07,0.12,0.12,0.12,0.12,8291,6172950,0.12
2017-03-08,0.12,0.13,0.12,0.12,5536,6130100,0.12
2017-03-09,0.12,0.14,0.11,0.13,21035,5813300,0.13
2017-03-10,0.13,0.14,0.12,0.13,34319,6605350,0.13
2017-03-11,0.13,0.14,0.13,0.14,32281,6570150,0.14
2017-03-12,0.14,0.14,0.13,0.14,36588,7110850,0.14
2017-03-13,0.14,0.14,0.13,0.14,23196,7039950,0.13
2017-03-14,0.14,0.14,0.13,0.13,23746,6849300,0.13
2017-03-15,0.13,0.14,0.13,0.13,16169,6684950,0.13
2017-03-16,0.13,0.14,0.13,0.13,20678,6438650,0.13
2017-03-17,0.13,0.17,0.12,0.14,63413,6566200,0.14
2017-03-18,0.14,0.17,0.14,0.16,188985,7000300,0.16
2017-03-19,0.16,0.16,0.15,0.16,68673,7950950,0.16
2017-03-20,0.16,0.16,0.15,0.15,68539,7872200,0.16
2017-03-21,0.15,0.17,0.15,0.16,234287,7698600,0.16
2017-03-22,0.16,0.18,0.16,0.17,157814,8247550,0.17
2017-03-23,0.17,0.18,0.16,0.17,38169,8659150,0.17
