date,open,high,low,close,volume,market cap,average
2017-10-26,0.31,0.32,0.29,0.32,1936510,104363000,0.31
2017-10-27,0.32,0.34,0.30,0.30,2194740,108711000,0.32
2017-10-28,0.30,0.31,0.30,0.30,1024230,102333000,0.30
2017-10-29,0.30,0.37,0.30,0.33,8122790,103760000,0.34
2017-10-30,0.33,0.37,0.33,0.35,4276360,111370000,0.35
2017-10-31,0.35,0.39,0.34,0.35,4477810,119796000,0.36
2017-11-01,0.35,0.35,0.30,0.30,3011650,118829000,0.32
2017-11-02,0.30,0.31,0.27,0.28,2949440,104019000,0.29
2017-11-03,0.28,0.31,0.27,0.29,1929280,96028000,0.29
2017-11-04,0.29,0.31,0.28,0.29,1133490,100099000,0.30
2017-11-05,0.29,0.30,0.28,0.29,864493,99742500,0.29
2017-11-06,0.29,0.30,0.28,0.29,1727980,100496000,0.29
2017-11-07,0.29,0.30,0.28,0.29,1069900,99441200,0.29
2017-11-08,0.29,0.33,0.26,0.31,4968840,98793200,0.30
2017-11-09,0.31,0.33,0.31,0.32,2248450,106808000,0.32
2017-11-10,0.32,0.32,0.27,0.28,1598880,108333000,0.30
2017-11-11,0.28,0.29,0.27,0.28,1422900,96050500,0.28
2017-11-12,0.28,0.30,0.23,0.27,3091960,94302300,0.26
2017-11-13,0.27,0.30,0.27,0.28,2218070,92593200,0.28
2017-11-14,0.28,0.29,0.28,0.29,1310850,96724600,0.28
2017-11-15,0.29,0.30,0.28,0.29,1824740,98006400,0.29
2017-11-16,0.29,0.35,0.28,0.28,4720710,99865800,0.31
2017-11-17,0.28,0.29,0.26,0.27,2245460,96455000,0.28
2017-11-18,0.27,0.29,0.27,0.28,1249320,93290400,0.28
2017-11-19,0.28,0.30,0.27,0.30,2102940,96388600,0.28
2017-11-20,0.30,0.37,0.29,0.31,16029800,102242000,0.33
2017-11-21,0.31,0.32,0.29,0.30,2540700,106479000,0.31
2017-11-22,0.31,0.32,0.30,0.31,2358700,104635000,0.31
2017-11-23,0.31,0.32,0.30,0.31,2814990,104828000,0.31
2017-11-24,0.31,0.32,0.30,0.32,2354040,107529000,0.31
2017-11-25,0.32,0.34,0.32,0.34,2663010,111137000,0.33
2017-11-26,0.34,0.35,0.32,0.35,3359780,116439000,0.34
2017-11-27,0.35,0.36,0.34,0.36,2737270,118553000,0.35
2017-11-28,0.35,0.36,0.34,0.35,3991740,121653000,0.35
2017-11-29,0.34,0.35,0.27,0.27,3906220,117466000,0.31
2017-11-30,0.27,0.31,0.26,0.29,2299640,92515400,0.28
2017-12-01,0.29,0.33,0.29,0.31,1923460,100544000,0.31
2017-12-02,0.31,0.32,0.29,0.31,2191650,106707000,0.31
2017-12-03,0.31,0.38,0.31,0.33,6129390,104795000,0.34
2017-12-04,0.33,0.40,0.33,0.40,7555250,113029000,0.36
2017-12-05,0.41,0.44,0.37,0.40,11119400,140499000,0.41
2017-12-06,0.40,0.40,0.35,0.35,6745530,135533000,0.37
2017-12-07,0.35,0.36,0.29,0.30,5701890,119629000,0.32
2017-12-08,0.30,0.33,0.26,0.29,4057130,101604000,0.29
2017-12-09,0.30,0.34,0.29,0.30,3315750,101951000,0.32
2017-12-10,0.30,0.32,0.26,0.29,2726510,103701000,0.29
