date,open,high,low,close,volume,market cap,average
2017-11-02,0.37,0.38,0.32,0.37,20942000,1031110000,0.35
2017-11-03,0.36,0.40,0.36,0.39,11427900,1008890000,0.38
2017-11-04,0.39,0.39,0.37,0.37,8568260,1087700000,0.38
2017-11-05,0.37,0.37,0.34,0.35,12950500,1022630000,0.35
2017-11-06,0.35,0.38,0.34,0.37,13258400,975647000,0.36
2017-11-07,0.37,0.40,0.36,0.38,15415700,1032620000,0.38
2017-11-08,0.38,0.49,0.38,0.48,44738600,1068180000,0.44
2017-11-09,0.48,0.59,0.47,0.54,69996800,1322960000,0.53
2017-11-10,0.53,0.56,0.46,0.50,44756700,1470620000,0.51
2017-11-11,0.50,0.62,0.50,0.62,42375200,1395280000,0.56
2017-11-12,0.63,0.64,0.51,0.59,44517800,1740210000,0.57
2017-11-13,0.59,0.65,0.57,0.59,37718000,1651070000,0.61
2017-11-14,0.59,0.62,0.54,0.61,33932000,1628970000,0.58
2017-11-15,0.61,0.79,0.61,0.79,87041500,1695970000,0.70
2017-11-16,0.79,0.89,0.71,0.82,132320000,2203300000,0.80
2017-11-17,0.83,0.88,0.73,0.79,102001000,2309500000,0.80
2017-11-18,0.79,0.85,0.75,0.82,57802400,2199170000,0.80
2017-11-19,0.82,0.88,0.81,0.86,61681300,2269880000,0.84
2017-11-20,0.86,0.99,0.86,0.97,92042900,2397820000,0.93
2017-11-21,0.97,0.99,0.78,0.89,123514000,2683940000,0.88
2017-11-22,0.89,0.96,0.85,0.90,69568700,2471570000,0.91
2017-11-23,0.90,0.92,0.79,0.79,64619700,2494420000,0.85
2017-11-24,0.79,0.80,0.69,0.79,113159000,2205530000,0.74
2017-11-25,0.79,0.85,0.72,0.81,64910500,2189520000,0.79
2017-11-26,0.80,0.84,0.76,0.84,47779300,2236470000,0.80
2017-11-27,0.84,1.10,0.80,1.04,174455000,2348230000,0.95
2017-11-28,1.04,1.50,1.03,1.50,465727000,2904130000,1.27
2017-11-29,1.48,1.56,1.13,1.25,294702000,4117010000,1.34
2017-11-30,1.27,1.39,1.13,1.33,179224000,3540700000,1.26
2017-12-01,1.31,1.49,1.23,1.45,141192000,3639440000,1.36
2017-12-02,1.42,1.45,1.35,1.44,115656000,3948800000,1.40
2017-12-03,1.44,2.02,1.43,1.88,401418000,4004200000,1.73
2017-12-04,1.89,2.98,1.89,2.76,1090620000,5265070000,2.44
2017-12-05,2.80,3.97,2.45,3.84,1417380000,7778170000,3.21
2017-12-06,3.81,5.55,3.66,4.36,2126970000,10593600000,4.61
2017-12-07,4.47,4.54,3.10,4.14,1260950000,12416200000,3.82
2017-12-08,4.14,5.01,3.63,5.01,928042000,11512800000,4.32
2017-12-09,5.05,5.28,4.25,4.68,674566000,14029600000,4.77
2017-12-10,4.66,4.66,3.77,4.13,601040000,12946400000,4.21
2017-12-11,4.14,4.58,4.12,4.27,409780000,11512900000,4.35
2017-12-12,4.26,5.03,4.18,4.72,679346000,11852900000,4.61
2017-12-13,4.72,4.75,3.77,4.09,498435000,13112600000,4.26
2017-12-14,4.06,4.24,3.38,3.78,568923000,11280900000,3.81
2017-12-15,3.77,4.06,3.37,3.90,427330000,10489600000,3.71
2017-12-16,3.91,4.07,3.48,3.63,285374000,10876100000,3.78
2017-12-17,3.65,4.04,3.48,3.93,354390000,10138000000,3.76
2017-12-18,3.95,4.36,3.65,4.24,447675000,10977400000,4.00
2017-12-19,4.24,5.69,3.88,5.37,1117890000,11796300000,4.79
2017-12-20,5.37,5.52,4.69,5.09,611582000,14929000000,5.11
2017-12-21,5.08,5.51,4.86,5.03,434568000,14120900000,5.19
2017-12-22,5.08,5.11,2.80,3.45,826429000,14109700000,3.96
2017-12-23,3.51,4.21,3.39,3.61,236435000,9763930000,3.80
2017-12-24,3.61,3.64,2.95,3.48,278148000,10046100000,3.29
2017-12-25,3.49,3.81,3.29,3.50,172138000,9704640000,3.55
2017-12-26,3.49,3.82,3.49,3.80,178890000,9703070000,3.66
2017-12-27,3.81,4.48,3.62,3.74,297053000,10593200000,4.05
2017-12-28,3.72,3.75,3.33,3.68,217902000,10346000000,3.54
2017-12-29,3.70,3.89,3.49,3.69,187729000,10270500000,3.69
2017-12-30,3.70,3.72,3.01,3.34,245624000,10279700000,3.37
2017-12-31,3.30,3.66,3.30,3.55,167521000,9182840000,3.48
2018-01-01,3.56,4.36,3.42,3.97,256630000,9883750000,3.89
2018-01-02,4.09,4.31,3.84,4.00,269750000,11363400000,4.07
2018-01-03,4.00,4.19,3.90,4.13,203783000,11109700000,4.04
2018-01-04,4.13,4.50,3.76,4.08,376974000,11466400000,4.13
2018-01-05,4.06,4.20,3.66,3.75,219320000,11286600000,3.93
2018-01-06,3.75,4.19,3.75,3.94,161228000,10436900000,3.97
2018-01-07,3.95,4.58,3.93,4.07,249833000,10968300000,4.25
2018-01-08,4.07,4.19,3.36,3.85,317248000,11314500000,3.78
2018-01-09,3.84,3.92,3.45,3.54,200086000,10680500000,3.69
2018-01-10,3.56,3.78,3.21,3.78,235594000,9883000000,3.50
2018-01-11,3.78,3.82,3.18,3.37,245028000,10496300000,3.50
2018-01-12,3.38,3.73,3.29,3.69,129802000,9393390000,3.51
2018-01-13,3.70,4.10,3.70,3.94,198149000,10284600000,3.90
2018-01-14,3.93,3.98,3.58,3.74,130318000,10937000000,3.78
2018-01-15,3.72,3.76,3.48,3.48,94966600,10334400000,3.62
2018-01-16,3.47,3.47,2.00,2.60,256703000,9646500000,2.74
2018-01-17,2.60,2.92,1.99,2.72,239578000,7235510000,2.46
2018-01-18,2.72,3.03,2.60,2.75,125440000,7559510000,2.81
2018-01-19,2.75,2.93,2.56,2.70,103437000,7630760000,2.75
2018-01-20,2.71,3.14,2.71,3.00,140378000,7530230000,2.92
