date,open,high,low,close,volume,market cap,average
2014-12-30,0.01,0.01,0.01,0.01,97500,19881200,0.01
2014-12-31,0.01,0.01,0.01,0.01,42091,19484500,0.01
2015-01-01,0.01,0.01,0.01,0.01,20514,19624300,0.01
2015-01-02,0.01,0.01,0.01,0.01,55381,19342400,0.01
2015-01-03,0.01,0.01,0.00,0.00,135921,19470100,0.01
2015-01-04,0.00,0.00,0.00,0.00,137593,16268200,0.00
2015-01-05,0.00,0.01,0.00,0.00,144416,15737900,0.00
2015-01-06,0.00,0.01,0.00,0.00,73403,17687100,0.00
2015-01-07,0.00,0.01,0.00,0.01,84601,17702900,0.01
2015-01-08,0.01,0.01,0.01,0.01,222723,18813500,0.01
2015-01-09,0.01,0.01,0.01,0.01,83886,19793400,0.01
2015-01-10,0.01,0.01,0.00,0.01,123545,20039300,0.01
2015-01-11,0.01,0.01,0.00,0.01,40552,18456000,0.01
2015-01-12,0.01,0.01,0.00,0.00,60808,17962800,0.00
2015-01-13,0.00,0.00,0.00,0.00,131331,17356200,0.00
2015-01-14,0.00,0.00,0.00,0.00,181567,14335800,0.00
2015-01-15,0.00,0.01,0.00,0.01,196676,15452100,0.00
2015-01-16,0.00,0.01,0.00,0.00,129665,17768800,0.00
2015-01-17,0.00,0.00,0.00,0.00,39285,15582800,0.00
2015-01-18,0.00,0.01,0.00,0.00,54344,16601000,0.00
2015-01-19,0.00,0.01,0.00,0.00,57052,16982200,0.00
2015-01-20,0.00,0.00,0.00,0.00,35159,17163400,0.00
2015-01-21,0.00,0.01,0.00,0.01,65656,17047700,0.00
2015-01-22,0.00,0.01,0.00,0.00,59947,17835000,0.01
2015-01-23,0.00,0.00,0.00,0.00,42575,17582600,0.00
2015-01-24,0.00,0.01,0.00,0.01,59006,17441200,0.00
2015-01-25,0.01,0.01,0.00,0.00,69844,18006200,0.00
2015-01-26,0.00,0.01,0.00,0.00,148296,17208500,0.00
2015-01-27,0.00,0.00,0.00,0.00,92001,16860000,0.00
2015-01-28,0.00,0.01,0.00,0.00,30636,17246900,0.00
2015-01-29,0.00,0.00,0.00,0.00,92086,17564700,0.00
2015-01-30,0.00,0.01,0.00,0.00,41892,16306400,0.00
2015-01-31,0.00,0.01,0.00,0.00,24903,15950700,0.00
2015-02-01,0.00,0.00,0.00,0.00,70975,15527200,0.00
2015-02-02,0.00,0.00,0.00,0.00,28423,14857100,0.00
2015-02-03,0.00,0.00,0.00,0.00,38689,14943900,0.00
2015-02-04,0.00,0.00,0.00,0.00,33568,13479800,0.00
2015-02-05,0.00,0.00,0.00,0.00,48565,13530400,0.00
2015-02-06,0.00,0.00,0.00,0.00,68194,14598100,0.00
2015-02-07,0.00,0.00,0.00,0.00,15482,13729800,0.00
2015-02-08,0.00,0.00,0.00,0.00,20383,13782800,0.00
2015-02-09,0.00,0.00,0.00,0.00,23287,13439800,0.00
2015-02-10,0.00,0.00,0.00,0.00,30401,13107400,0.00
2015-02-11,0.00,0.00,0.00,0.00,20839,12800900,0.00
2015-02-12,0.00,0.00,0.00,0.00,22950,12675200,0.00
2015-02-13,0.00,0.00,0.00,0.00,20250,12343900,0.00
2015-02-14,0.00,0.00,0.00,0.00,27228,12886200,0.00
2015-02-15,0.00,0.00,0.00,0.00,29545,13332400,0.00
2015-02-16,0.00,0.00,0.00,0.00,19822,11885700,0.00
2015-02-17,0.00,0.00,0.00,0.00,10247,11917400,0.00
2015-02-18,0.00,0.00,0.00,0.00,11492,12113300,0.00
2015-02-19,0.00,0.00,0.00,0.00,8162,11410700,0.00
2015-02-20,0.00,0.00,0.00,0.00,3263,11635500,0.00
2015-02-21,0.00,0.00,0.00,0.00,3103,11619800,0.00
2015-02-22,0.00,0.00,0.00,0.00,14027,11558500,0.00
2015-02-23,0.00,0.00,0.00,0.00,6966,10223600,0.00
2015-02-24,0.00,0.00,0.00,0.00,9284,11234700,0.00
2015-02-25,0.00,0.00,0.00,0.00,11098,11277500,0.00
2015-02-26,0.00,0.00,0.00,0.00,14216,11442800,0.00
2015-02-27,0.00,0.00,0.00,0.00,27445,11265400,0.00
2015-02-28,0.00,0.00,0.00,0.00,12332,11442000,0.00
2015-03-01,0.00,0.00,0.00,0.00,17782,11020100,0.00
2015-03-02,0.00,0.00,0.00,0.00,28398,10057900,0.00
2015-03-03,0.00,0.00,0.00,0.00,32142,10745600,0.00
2015-03-04,0.00,0.00,0.00,0.00,22570,10274400,0.00
2015-03-05,0.00,0.00,0.00,0.00,25407,10410400,0.00
2015-03-06,0.00,0.00,0.00,0.00,22390,10847800,0.00
2015-03-07,0.00,0.00,0.00,0.00,7589,10704300,0.00
2015-03-08,0.00,0.00,0.00,0.00,12794,10686600,0.00
2015-03-09,0.00,0.00,0.00,0.00,29030,10729600,0.00
2015-03-10,0.00,0.00,0.00,0.00,17921,10524800,0.00
2015-03-11,0.00,0.00,0.00,0.00,21507,10659300,0.00
2015-03-12,0.00,0.00,0.00,0.00,42002,10640000,0.00
